Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater,Facies_group,Facies_below
1941.4991,88.8686,0.8008,1941.4991,1,84,4,3,0,2,3,2,[],-9999.0,-9999,1,[94],1,[141],2.0997999999999593,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1942.6991,98.1642,0.8986,1942.6991,1,85,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1944.3991,111.73899999999999,1.0,1944.3991,1,86,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.7000000000000455,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1946.4991,81.9472,0.9804,1946.4993,1,87,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.100199999999859,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1947.8991,71.7249,0.4959,1947.8992,1,88,1,3,0,3,3,2,[],-9999.0,-9999,1,[83],1,[56],1.399900000000116,0,0,0,0,0,5,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1949.3991,93.6275,0.9195,1949.3991,1,89,4,3,0,1,3,2,[],-9999.0,-9999,2,"[91, 94]",0,[],1.499900000000025,0,0,0,0,0,8,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1950.7991,74.2995,0.2669,1950.7991,1,90,1,2,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.3999999999998636,0,4,4,7,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1951.9991,91.6324,0.8161,1951.9991,1,91,4,3,0,1,3,2,[],-9999.0,-9999,1,[89],0,[],1.2000000000000455,0,0,0,0,0,8,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1953.5991,87.6311,0.7490000000000001,1953.5993,1,92,2,3,0,1,3,2,[],-9999.0,-9999,0,[],1,[55],1.6002000000000862,0,0,0,0,0,5,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1955.5991,67.8574,0.5987,1955.5993,1,93,5,4,0,3,3,2,[],-9999.0,-9999,1,[81],0,[],2.0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1957.4991,90.4587,0.9147,1957.4991,1,94,4,3,0,2,3,2,[],-9999.0,-9999,3,"[79, 84, 89]",1,[141],1.8997999999999138,0,0,0,0,0,4,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1958.6991,83.0501,0.6315,1958.6991,1,95,5,4,0,2,3,2,[],-9999.0,-9999,1,[72],2,"[131, 133]",1.2000000000000455,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1960.5991,90.8591,0.784,1960.5993,1,96,5,4,0,2,3,2,[],-9999.0,-9999,1,[80],2,"[134, 146]",1.9002000000000407,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1963.0991,63.8892,0.5126,1963.0993,1,97,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.5,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1964.2991,102.4316,0.9996,1964.2991,1,98,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.1997999999998683,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1967.5991,79.5036,0.8185,1967.5991,1,99,5,4,0,3,3,2,[],-9999.0,-9999,0,[],1,[149],3.2999999999999545,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1968.5991,67.2441,0.4463,1968.5993,1,100,1,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.0002000000001772,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1969.5991,87.1265,0.8959999999999999,1969.5993,1,101,4,3,0,2,3,2,[],-9999.0,-9999,0,[],1,[130],1.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1971.5991,85.7074,0.8086,1971.5991,1,102,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.9997999999998228,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1973.9991,58.8549,0.4099,1973.9991,1,103,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.400000000000091,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1976.0991,81.0925,0.7101,1976.0993,1,104,4,3,0,2,3,2,[],-9999.0,-9999,1,[125],0,[],2.100200000000086,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1977.7991,92.8748,0.8518,1977.7993,1,105,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.699999999999818,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1979.2991,69.2221,0.3936,1979.2991,1,106,1,3,0,2,3,2,[],-9999.0,-9999,1,[108],1,[142],1.4998000000000502,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
1981.3991,99.2677,0.9204,1981.3991,1,107,5,4,0,2,3,2,[],-9999.0,-9999,0,[],1,[148],2.1000000000001364,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1982.9991,80.1832,0.6815,1982.9991,1,108,1,3,0,2,3,2,[],-9999.0,-9999,2,"[83, 106]",2,"[147, 154]",1.599999999999909,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1985.3991,104.1895,0.9996,1985.3993,1,109,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.4002000000000407,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1987.1991,76.8434,0.6247,1987.1991,1,110,5,4,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.7998000000000047,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1988.5991,97.618,0.9316,1988.5991,1,111,5,4,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.3999999999998636,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1989.9991,98.2945,0.9164,1989.9991,1,112,5,4,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1992.3991,89.8051,0.8057,1992.3993,1,113,2,3,0,3,3,2,[],-9999.0,-9999,0,[],1,[153],2.4002000000000407,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1994.9991,99.874,0.9953,1994.9991,1,114,4,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.5997999999999593,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1996.3991,61.1767,0.5091,1996.3991,1,115,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
1998.5991,76.2002,0.5784,1998.5991,1,116,4,3,0,1,3,2,[],-9999.0,-9999,1,[119],1,[75],2.199999999999818,0,0,0,0,0,8,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2000.0991,85.0324,0.8036,2000.0993,1,117,2,3,0,1,3,2,[],-9999.0,-9999,0,[],1,[76],1.5002000000001772,0,0,0,0,0,5,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2001.7991,64.4732,0.6319,2001.7993,1,118,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.699999999999818,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2003.5991,73.5258,0.6756,2003.5991,1,119,4,3,0,3,3,2,[],-9999.0,-9999,1,[116],0,[],1.7998000000000047,0,0,0,0,0,5,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2006.7991,92.4598,0.9292,2006.7991,1,120,3,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],3.2000000000000455,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2009.1991,71.1351,0.6203,2009.1993,1,121,5,4,0,3,3,2,[],-9999.0,-9999,1,[135],0,[],2.4002000000000407,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2011.4991,61.2699,0.6369,2011.4991,1,122,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.2998000000000047,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2012.6991,80.077,0.7545,2012.6991,1,123,5,4,0,3,3,2,[],-9999.0,-9999,0,[],1,[70],1.2000000000000455,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2013.9991,59.6932,0.5578,2013.9991,1,124,1,3,0,3,3,2,[],-9999.0,-9999,1,[126],1,[162],1.2999999999999545,0,0,0,0,0,5,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2015.2991,80.1282,0.5441,2015.2993,1,125,4,3,0,1,3,2,[],-9999.0,-9999,1,[104],0,[],1.3001999999999043,0,0,0,0,0,8,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2016.2991,66.9877,0.4592,2016.2993,1,126,1,3,0,1,3,2,[],-9999.0,-9999,1,[124],1,[168],1.0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2017.3991,74.8134,0.5371,2017.3993,1,127,2,3,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.1000000000001364,0,0,0,0,0,5,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2018.4991,65.9047,0.5828,2018.4991,1,128,2,3,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.0997999999999593,0,0,0,0,0,5,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine'],Shallow_Lacustrine
2021.5991,72.1107,0.6807,2021.5991,1,129,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],3.099999999999909,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2022.8991,88.2932,0.8931,2022.8993,1,130,4,3,0,2,3,2,[],-9999.0,-9999,0,[],1,[101],1.3002000000001317,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2023.9991,78.5268,0.9274,2023.9993,1,131,5,4,0,2,3,2,[],-9999.0,-9999,0,[],1,[95],1.099999999999909,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2025.0991,86.0469,0.9906,2025.0993,1,132,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.1000000000001364,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2026.4991,83.2563,0.9845,2026.4991,1,133,5,4,0,2,3,2,[],-9999.0,-9999,1,[134],3,"[179, 80, 95]",1.3997999999999138,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2028.0991,87.5358,0.992,2028.0991,1,134,5,4,0,3,3,2,[],-9999.0,-9999,3,"[146, 152, 133]",4,"[177, 179, 80, 96]",1.599999999999909,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2029.6991,72.723,0.9321,2029.6991,1,135,5,4,0,3,3,2,[],-9999.0,-9999,2,"[150, 121]",0,[],1.6000000000001364,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2031.3991,75.0551,0.9487,2031.3993,1,136,5,4,0,3,3,2,[],-9999.0,-9999,1,[151],0,[],1.7001999999999953,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2033.3991,69.2111,0.9011,2033.3993,1,137,5,4,0,1,3,2,[],-9999.0,-9999,0,[],0,[],2.0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2035.2991,64.189,0.4044,2035.2991,1,138,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.8997999999999138,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2036.5991,51.783,0.2559,2036.5991,1,139,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2038.2991,75.5171,0.5994,2038.2993,1,140,4,2,0,2,3,2,[],-9999.0,-9999,1,[161],0,[],1.7001999999999953,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2040.7991,91.8444,0.9909,2040.7993,1,141,4,3,0,2,3,2,[],-9999.0,-9999,1,[145],2,"[84, 94]",2.5,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2042.8991,65.0129,0.4993,2042.8991,1,142,1,3,0,3,3,2,[],-9999.0,-9999,3,"[147, 154, 157]",1,[106],2.0998000000001866,0,0,0,0,0,7,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2045.8991,96.3032,0.9993,2045.8993,1,143,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],3.00019999999995,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2048.9991,73.4435,0.5397,2048.9991,1,144,1,3,0,3,3,2,[],-9999.0,-9999,2,"[147, 154]",0,[],3.0997999999999593,0,0,0,0,0,5,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2052.1991,90.6516,0.9775,2052.1994,1,145,4,3,0,2,3,2,[],-9999.0,-9999,1,[141],0,[],3.20029999999997,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2053.4991,94.3944,0.9987,2053.4991,1,146,5,4,0,2,3,2,[],-9999.0,-9999,2,"[152, 134]",3,"[177, 179, 96]",1.2997000000000298,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2055.6991,73.5397,0.9385,2055.6991,1,147,1,3,0,3,3,2,[],-9999.0,-9999,3,"[154, 142, 144]",1,[108],2.199999999999818,0,0,0,0,0,7,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2057.6991,96.3581,0.9993,2057.6991,1,148,5,4,0,2,3,2,[],-9999.0,-9999,0,[],2,"[198, 107]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2059.7991,74.9077,0.9408,2059.7991,1,149,5,4,0,3,3,2,[],-9999.0,-9999,0,[],1,[99],2.100000000000364,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2060.9991,71.4442,0.9224,2060.9991,1,150,5,4,0,3,3,2,[],-9999.0,-9999,1,[135],0,[],1.199999999999818,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2062.4991,81.8415,0.9793,2062.4991,1,151,5,4,0,2,3,2,[],-9999.0,-9999,1,[136],0,[],1.5,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2063.8991,89.3225,0.7768,2063.8991,1,152,5,4,0,2,3,2,[],-9999.0,-9999,4,"[177, 179, 134, 146]",0,[],1.400000000000091,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2065.7991,88.67,0.8203,2065.7994,1,153,2,3,0,3,3,2,[],-9999.0,-9999,0,[],1,[113],1.9002999999997883,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2067.5991,74.7132,0.5266,2067.5994,1,154,1,3,0,3,3,2,[],-9999.0,-9999,3,"[142, 144, 147]",1,[108],1.800000000000182,0,0,0,0,0,7,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2069.1991,61.2328,0.3196,2069.1991,1,155,1,2,0,3,3,2,[],-9999.0,-9999,1,[165],0,[],1.599699999999757,0,3,3,6,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2070.3991,91.2347,0.9268,2070.3991,1,156,4,2,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.2000000000002728,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2072.0991,62.0171,0.4048,2072.0991,1,157,1,3,0,2,3,2,[],-9999.0,-9999,2,"[162, 142]",0,[],1.699999999999818,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
