Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater,Facies_group
2308.2614,70.8323,0.0,2308.2615,1,299,2,1,1,0,1,3,1,[1],-999.0,-999,2,"[302, 297]",1,[325],1.7989000000002306,0,8,0,10,11,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2309.3107,63.2499,0.0,2309.3108,1,300,2,1,1,0,1,3,1,[1],-999.0,-999,4,"[303, 320, 295, 297]",1,[334],1.0493000000001302,0,10,0,11,12,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2310.6598,71.8097,0.0,2310.6599,1,301,4,1,1,0,1,3,1,[1],-999.0,-999,2,"[310, 319]",1,[328],1.3490999999999076,8,0,0,0,0,0,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2312.6085,69.47800000000001,0.0,2312.6084,1,302,2,1,1,0,1,3,1,[1],-999.0,-999,5,"[320, 323, 324, 297, 299]",3,"[325, 326, 327]",1.9484999999999673,0,10,0,11,12,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2313.8077,62.1587,0.0,2313.8076,1,303,2,1,1,0,1,3,1,[1],-999.0,-999,4,"[316, 320, 297, 300]",0,[],1.199200000000019,0,10,0,11,12,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2315.7564,71.9315,0.0,2315.7563,1,304,4,1,1,0,1,3,1,[1],-999.0,-999,3,"[310, 319, 296]",1,[328],1.948699999999917,10,0,0,0,0,0,18,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2318.4546,59.2624,0.0,2318.4546,1,305,1,1,1,0,1,3,1,[1],-999.0,-999,1,[314],1,[329],2.6983000000000175,0,8,8,10,9,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2320.7031,80.2351,0.0,2320.7031,1,306,4,1,1,0,1,3,1,[1],-999.0,-999,0,[],0,[],2.248500000000149,7,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2323.2514,66.5789,0.0,2323.2515,1,307,1,1,1,0,1,3,1,[1],-999.0,-999,2,"[309, 312]",0,[],2.548399999999674,0,8,8,10,9,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2326.0995,74.4728,0.0,2326.0996,1,308,2,1,1,0,1,3,1,[1],-999.0,-999,0,[],0,[],2.8481000000001586,0,6,0,8,7,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2327.5985,62.1102,0.0,2327.5984,1,309,1,1,1,0,1,3,1,[1],-999.0,-999,2,"[329, 307]",0,[],1.4987999999998465,0,8,8,10,11,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2329.2474,70.7743,0.0,2329.2473,1,310,4,1,1,0,1,3,1,[1],-999.0,-999,5,"[319, 328, 296, 301, 304]",0,[],1.6489000000001397,10,0,0,0,0,0,18,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2333.1448,81.3658,0.0,2333.1448,1,311,4,1,1,0,1,3,1,[1],-999.0,-999,0,[],0,[],3.8975000000000364,7,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2336.1428,59.7934,0.0,2336.1428,1,312,1,1,1,0,3,3,1,[1],-999.0,-999,1,[307],0,[],2.9980000000000473,0,5,5,7,6,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2339.1408,69.6266,0.0,2339.1409,1,313,4,1,1,0,1,3,1,[1],-999.0,-999,4,"[315, 319, 328, 296]",0,[],2.998099999999795,10,0,0,0,0,0,18,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2341.0895,57.2774,0.0,2341.0896,1,314,1,1,1,0,1,3,1,[1],-999.0,-999,2,"[329, 305]",0,[],1.948699999999917,0,8,8,10,11,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2344.6871,73.0927,0.0,2344.687,1,315,4,1,1,0,1,3,1,[1],-999.0,-999,2,"[296, 313]",0,[],3.597400000000107,8,0,0,0,0,0,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2346.1861,62.4676,0.0,2346.186,1,316,2,1,1,0,3,3,1,[1],-999.0,-999,4,"[320, 326, 297, 303]",0,[],1.499000000000251,0,7,0,8,9,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2348.5845,57.3378,0.0,2348.5845,1,317,2,1,1,0,3,3,1,[1],-999.0,-999,10,"[320, 321, 322, 325, 326, 330, 331, 333, 334, 297]",1,[293],2.3984999999997854,0,8,0,9,8,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2350.2334,63.942,0.0,2350.2334,1,318,2,1,1,0,1,3,1,[1],-999.0,-999,3,"[323, 327, 332]",2,"[286, 294]",1.6489000000001397,0,10,0,11,12,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2351.8823,69.6856,0.0,2351.8823,1,319,4,1,1,0,1,3,1,[1],-999.0,-999,5,"[328, 301, 304, 310, 313]",1,[296],1.6489000000001397,10,0,0,0,0,0,18,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2353.2314,61.1664,0.0,2353.2314,1,320,2,1,1,0,1,3,1,[1],-999.0,-999,8,"[333, 334, 297, 300, 302, 303, 316, 317]",1,[295],1.3490999999999076,0,11,0,12,13,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2355.9296,61.4583,0.0,2355.9297,1,321,2,1,1,0,1,3,1,[1],-999.0,-999,10,"[322, 324, 325, 326, 327, 330, 331, 332, 333, 317]",1,[297],2.6983000000000175,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2358.0282,59.5414,0.0,2358.0283,1,322,2,1,1,0,1,3,1,[1],-999.0,-999,10,"[323, 324, 325, 326, 330, 332, 333, 334, 317, 321]",2,"[293, 297]",2.0985999999998057,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2359.2274,64.041,0.0,2359.2273,1,323,2,1,1,0,1,3,1,[1],-999.0,-999,4,"[334, 302, 318, 322]",3,"[286, 293, 294]",1.1990000000000691,0,10,0,11,12,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2361.9256,66.2736,0.0,2361.9255,1,324,2,1,1,0,1,3,1,[1],-999.0,-999,8,"[325, 327, 330, 331, 332, 302, 321, 322]",0,[],2.698199999999815,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2364.4739,67.8546,0.0,2364.4739,1,325,2,1,1,0,1,3,1,[1],-999.0,-999,9,"[327, 330, 331, 332, 333, 317, 321, 322, 324]",3,"[297, 299, 302]",2.548400000000129,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2366.5725,60.4087,0.0,2366.5725,1,326,2,1,1,0,1,3,1,[1],-999.0,-999,7,"[330, 333, 334, 316, 317, 321, 322]",3,"[293, 297, 302]",2.0986000000002605,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2368.6711,66.7456,0.0,2368.6711,1,327,2,1,1,0,1,3,1,[1],-999.0,-999,6,"[330, 332, 318, 321, 324, 325]",3,"[294, 298, 302]",2.0985999999998057,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2370.32,69.792,0.0,2370.3201,1,328,4,1,1,0,1,3,1,[1],-999.0,-999,3,"[310, 313, 319]",3,"[296, 301, 304]",1.6489999999998872,10,0,0,0,0,0,18,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2371.819,61.1157,0.0,2371.8191,1,329,1,1,1,0,1,3,1,[1],-999.0,-999,2,"[309, 314]",1,[305],1.499000000000251,0,8,8,10,11,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2374.6671,60.7981,0.0,2374.667,1,330,2,1,1,0,1,3,1,[1],-999.0,-999,10,"[331, 332, 333, 317, 321, 322, 324, 325, 326, 327]",1,[297],2.847899999999754,0,11,0,12,11,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2377.9649,57.6132,0.0,2377.9648,1,331,2,1,1,0,1,3,1,[1],-999.0,-999,7,"[332, 333, 317, 321, 324, 325, 330]",0,[],3.2978000000002794,0,14,0,11,11,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2380.0635,63.1049,0.0,2380.0635,1,332,2,1,1,0,2,3,1,[1],-999.0,-999,9,"[334, 318, 321, 322, 324, 325, 327, 330, 331]",2,"[293, 294]",2.098700000000008,0,5,0,6,5,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2381.8623,59.0296,0.0,2381.8623,1,333,2,1,1,0,2,3,1,[1],-999.0,-999,9,"[334, 317, 320, 321, 322, 325, 326, 330, 331]",2,"[286, 293]",1.7987999999995736,0,5,0,6,7,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2383.2114,59.5486,0.0,2383.2114,1,334,2,1,1,0,2,3,1,[1],-999.0,-999,7,"[317, 320, 322, 323, 326, 332, 333]",3,"[293, 295, 300]",1.3491000000003623,0,5,0,6,7,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2385.6098,91.1557,0.0,2385.6099,1,335,4,1,1,1,2,3,1,[1],-999.0,-999,0,[],0,[],2.3984999999997854,1,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2388.6078,112.2611,0.0,2388.6079,1,336,4,1,1,0,2,3,1,[1],-999.0,-999,0,[],0,[],2.9980000000000473,1,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2392.3553,63.683,0.1512,2392.3552,1,337,1,2,1,0,3,3,1,[1],-999.0,-999,0,[],0,[],3.7472999999999956,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2395.3533,52.0927,0.0746,2395.3533,1,338,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.9981000000002496,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2397.4519,61.5607,0.1615,2397.4519,1,339,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.0985999999998057,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2400.4499,104.4179,0.7842,2400.45,1,340,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.998099999999795,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2403.1481,47.2139,0.1193,2403.1482,1,341,1,1,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.69820000000027,0,3,3,5,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2404.797,68.6855,0.1497,2404.7971,1,342,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.648899999999685,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2406.2960000000003,55.7252,0.0634,2406.2959,1,343,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.4988000000003012,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2409.7437,143.9235,0.3849,2409.7437,1,344,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],3.4477999999999156,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2410.7929999999997,137.5038,0.5899,2410.7929999999997,1,345,2,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0492999999996755,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2411.9922,146.1014,0.5686,2411.9922,1,346,4,3,3,0,2,3,1,[],-999.0,-999,1,[349],0,[],1.1992000000004737,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2413.4912,131.679,0.4713,2413.4912,1,347,1,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.4989999999997963,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2414.6904,128.5766,0.3938,2414.6904,1,348,2,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2416.0395,146.3727,0.4306,2416.0396,1,349,4,3,3,0,2,3,1,[],-999.0,-999,1,[346],0,[],1.3492000000001099,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2418.8876,177.0515,0.7239,2418.8877,1,350,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.8481000000001586,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2420.9862,100.0652,0.1225,2420.9861,1,351,1,1,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.098399999999856,0,3,3,5,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2422.6351,164.5754,0.5603,2422.635,1,352,4,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2423.6844,96.3544,0.1527,2423.6843,1,353,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.0492999999996755,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2425.3333,125.1615,0.2854,2425.3333,1,354,4,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.6489999999998872,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2426.3826,108.9954,0.1427,2426.3826,1,355,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.0493000000001302,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2427.8816,110.2332,0.1628,2427.8816,1,356,2,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.499000000000251,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2429.6804,118.5313,0.2046,2429.6804,1,357,1,2,2,1,2,3,1,[],-999.0,-999,0,[],0,[],1.7988000000000284,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2430.8796,90.9077,0.1517,2430.8796,1,358,1,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2431.9289,179.3168,0.7973,2431.929,1,359,4,2,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493999999998778,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2434.9269,108.8956,0.141,2434.927,1,360,5,4,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2436.5758,93.6528,0.0718,2436.5757,1,361,1,1,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.6486999999997352,0,3,3,5,6,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2438.0748,96.2808,0.0782,2438.0747,1,362,2,1,1,0,2,3,1,[],-999.0,-999,1,[365],0,[],1.499000000000251,0,2,0,4,5,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2440.0235,173.6171,0.8376,2440.0234,1,363,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2442.1221,95.5431,0.0759,2442.1221,1,364,1,2,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.098700000000008,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2443.6211,95.8311,0.0617,2443.6211,1,365,2,1,1,0,2,3,1,[],-999.0,-999,1,[362],0,[],1.4989999999997963,0,2,0,4,5,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2445.7197,168.0544,0.6451,2445.7197,1,366,4,3,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.0986000000002605,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2446.769,170.2261,0.6588,2446.769,1,367,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0492999999996755,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2448.7177,152.9193,0.4599,2448.7178,1,368,1,3,3,0,2,3,1,[],-999.0,-999,1,[380],0,[],1.9488000000001193,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2450.8163,167.9439,0.7689,2450.8164,1,369,5,4,3,0,2,3,1,[],-999.0,-999,0,[],0,[],2.0986000000002605,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2453.8143,179.6166,0.8492,2453.8142,1,370,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],2.9977999999996428,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2454.8636,170.2254,0.7055,2454.8635,1,371,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2455.9129,183.7234,0.9062,2455.9128,1,372,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2457.4119,166.4048,0.6733,2457.4119,1,373,5,4,4,0,1,3,1,[],-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2458.761,187.08599999999998,0.8254,2458.761,1,374,4,3,4,0,1,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,7,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2461.759,174.7763,0.8462,2461.759,1,375,5,4,4,0,1,3,1,[],-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
